Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,mrp_rs,selling_price_rs,discount_amount_rs,potential_revenue
Fruits & Vegetables,Coriander Leaves,2000,15,3,1700,100,False,100,20.0,17.0,3.0,51.0
Fruits & Vegetables,Tender Coconut,5100,15,3,4300,58,False,1,51.0,43.0,8.0,129.0
Fruits & Vegetables,Tomato Hybrid,4200,16,3,3500,1000,False,1,42.0,35.0,7.0,105.0
Fruits & Vegetables,Onion,6800,16,3,5700,3000,False,3,68.0,57.0,11.0,171.0
Fruits & Vegetables,Potato,10000,16,3,8400,3000,False,3,100.0,84.0,16.0,252.0
Fruits & Vegetables,Orange Nagpur,8200,15,3,6900,232,False,4,82.0,69.0,13.0,207.0
Fruits & Vegetables,Mint Leaves,1100,18,3,900,100,False,100,11.0,9.0,2.0,27.0
Fruits & Vegetables,Apple Washington,17700,15,3,14900,232,False,4,177.0,149.0,28.0,447.0
Fruits & Vegetables,Guava,5400,16,3,4500,232,False,4,54.0,45.0,9.0,135.0
Fruits & Vegetables,Coccinia,3200,15,3,2700,250,False,250,32.0,27.0,5.0,81.0
Fruits & Vegetables,Baby Potato,1900,15,3,1600,500,False,500,19.0,16.0,3.0,48.0
Fruits & Vegetables,Sweet Lime,3000,16,3,2500,116,False,2,30.0,25.0,5.0,75.0
Fruits & Vegetables,Pomegranate,10600,16,3,8900,116,False,2,106.0,89.0,17.0,267.0
Fruits & Vegetables,Bell Peppers Red & Yellow,11800,16,3,9900,116,False,2,118.0,99.0,19.0,297.0
Fruits & Vegetables,Spring Onion,1800,16,3,1500,250,False,250,18.0,15.0,3.0,45.0
Fruits & Vegetables,Sweet Corn,3600,16,3,3000,116,False,2,36.0,30.0,6.0,90.0
Fruits & Vegetables,Beans Cluster,3000,16,3,2500,250,False,250,30.0,25.0,5.0,75.0
Fruits & Vegetables,Brinjal Small,1800,16,3,1500,250,False,250,18.0,15.0,3.0,45.0
Fruits & Vegetables,Apple Shimla,14200,16,3,11900,232,False,4,142.0,119.0,23.0,357.0
Fruits & Vegetables,Papaya,5400,16,3,4500,58,False,1,54.0,45.0,9.0,135.0
Fruits & Vegetables,Lettuce Iceberg,2500,16,3,2100,250,False,250,25.0,21.0,4.0,63.0
Fruits & Vegetables,Brinjal Bharta,1900,15,3,1600,58,False,1,19.0,16.0,3.0,48.0
Fruits & Vegetables,Curry Leaves,1300,15,3,1100,50,False,50,13.0,11.0,2.0,33.0
Fruits & Vegetables,Coconut Big,3600,16,3,3000,58,False,1,36.0,30.0,6.0,90.0
Fruits & Vegetables,Banana Elaichi,5800,15,3,4900,348,False,6,58.0,49.0,9.0,147.0
Fruits & Vegetables,Bottle Gourd,2600,15,3,2200,58,False,1,26.0,22.0,4.0,66.0
Fruits & Vegetables,Beans French,3300,15,3,2800,250,False,250,33.0,28.0,5.0,84.0
Fruits & Vegetables,Bitter Gourd,1800,16,3,1500,250,False,250,18.0,15.0,3.0,45.0
Health & Hygiene,Epigamia Fruit Yogurt Vanilla,4000,50,6,2000,75,False,75,40.0,20.0,20.0,120.0
Health & Hygiene,Whisper Bindazzz Night Sanitary Pads XL Plus,18500,0,0,18500,870,True,15,185.0,185.0,0.0,0.0
Health & Hygiene,Dabur Honitus Herbal Cough Remedy Ayurvedic Syrup,10500,15,0,8900,100,True,100,105.0,89.0,16.0,0.0
Health & Hygiene,Stayfree Secure Dry Cover Regular Sanitary Pad With Wings,3000,3,6,2900,406,False,7,30.0,29.0,1.0,174.0
Health & Hygiene,Eno Fruit Salt Lemon Flavour Energy Powder,13000,10,6,11700,100,False,100,130.0,117.0,13.0,702.0
Health & Hygiene,Moov Pain Relief Specialist Spray,14900,5,5,14100,35,False,35,149.0,141.0,8.0,705.0
Health & Hygiene,Savlon Germ Protection Wipes,18900,10,6,17000,72,False,72,189.0,170.0,19.0,1020.0
Health & Hygiene,Veet Hair Removal Cream Dry Skin,13500,5,5,12800,50,False,50,135.0,128.0,7.0,640.0
Health & Hygiene,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,31500,0,4,31500,30,False,30,315.0,315.0,0.0,1260.0
Health & Hygiene,Whisper Choice Regular Sanitary Pads,9000,0,6,9000,1160,False,20,90.0,90.0,0.0,540.0
Health & Hygiene,Whisper Ultra Clean Wings XL+  Pouch,44900,7,6,41500,44,False,44,449.0,415.0,34.0,2490.0
Health & Hygiene,Durex Extra Ribbed Condoms,24500,10,2,22000,580,False,10,245.0,220.0,25.0,440.0
Health & Hygiene,Eno Regular Fruit Salt Energy Powder,13000,0,6,13000,100,False,100,130.0,130.0,0.0,780.0
Health & Hygiene,Durex Extra Thin Bubblegum Condom,15000,10,6,13500,580,False,10,150.0,135.0,15.0,810.0
Health & Hygiene,Dabur Hajmola Pudina - Digestive Tablets,4500,6,6,4200,120,False,120,45.0,42.0,3.0,252.0
Health & Hygiene,Baidyanath Isabgol,11000,22,3,8500,100,False,100,110.0,85.0,25.0,255.0
Health & Hygiene,Kapiva Thar Aloe Vera Juice,29900,15,6,25400,1000,False,1,299.0,254.0,45.0,1524.0
Health & Hygiene,Fine Life Cotton Balls,11000,10,6,9900,100,False,100,110.0,99.0,11.0,594.0
Health & Hygiene,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,34000,12,6,29800,28,False,28,340.0,298.0,42.0,1788.0
Health & Hygiene,Moov Pain Releiver Spray,29000,15,6,24600,80,False,80,290.0,246.0,44.0,1476.0
Health & Hygiene,Whisper Ultra Clean XL Plus Sanitary Pad,17500,0,5,17500,870,False,15,175.0,175.0,0.0,875.0
Health & Hygiene,Durex Condoms Mutual Climax,12000,0,6,12000,174,False,3,120.0,120.0,0.0,720.0
Health & Hygiene,Durex Extra Thin Condoms,22800,10,6,20500,580,False,10,228.0,205.0,23.0,1230.0
Health & Hygiene,Savlon Surface Disinfectant Spray,16500,10,6,14800,170,False,170,165.0,148.0,17.0,888.0
Health & Hygiene,Whisper Choice Regular Wing Sanitary Pad,3000,0,2,3000,406,False,7,30.0,30.0,0.0,60.0
Health & Hygiene,Whisper Ultra Soft XL+ Sanitary Pads,33000,2,6,32300,30,False,30,330.0,323.0,7.0,1938.0
Health & Hygiene,Dettol Original Germ Protection Alcohol Based Hand Sanitizer,2500,0,6,2500,50,False,50,25.0,25.0,0.0,150.0
Health & Hygiene,Dettol Antiseptic Disinfectant Liquid,6600,0,6,6600,125,False,125,66.0,66.0,0.0,396.0
Health & Hygiene,Durex Air Ultra Thin Condoms,8200,0,6,8200,174,False,3,82.0,82.0,0.0,492.0
Health & Hygiene,Durex Air Ultra Thin Condom,24500,10,6,22000,580,False,10,245.0,220.0,25.0,1320.0
Health & Hygiene,Dabur Regular Hajmola,4500,6,6,4200,120,False,120,45.0,42.0,3.0,252.0
Health & Hygiene,Hajmola Anardana Digestive Tablets,4500,6,2,4200,120,False,180,45.0,42.0,3.0,84.0
Health & Hygiene,Zandu Balm,4000,10,4,3600,8,False,8,40.0,36.0,4.0,144.0
Health & Hygiene,Vicks Cough Drops Menthol,2000,0,6,2000,1160,False,20,20.0,20.0,0.0,120.0
Health & Hygiene,Durex Extra Dots Condoms,22800,10,6,20500,580,False,10,228.0,205.0,23.0,1230.0
Health & Hygiene,Durex Extra Time Condoms,22800,10,6,20500,580,False,10,228.0,205.0,23.0,1230.0
Health & Hygiene,Dettol Antiseptic Liquid,3300,0,4,3300,60,False,60,33.0,33.0,0.0,132.0
Health & Hygiene,Veet Sensitive Skin Hair Removal Cream,13500,5,6,12800,50,False,50,135.0,128.0,7.0,768.0
Health & Hygiene,Vicks VapoRub,14500,11,2,12900,50,False,50,145.0,129.0,16.0,258.0
Health & Hygiene,Dabur Hajmola Imli Digestive Tablets,4500,6,6,4200,120,False,120,45.0,42.0,3.0,252.0
Health & Hygiene,Dettol Antiseptic Liquid + Disinfectant Spray - Original,15900,10,6,14300,225,False,225,159.0,143.0,16.0,858.0
Health & Hygiene,Iodex Body Pain Expert,4000,2,6,3900,8,False,8,40.0,39.0,1.0,234.0
Health & Hygiene,Patanjali Hing Goli,6500,10,4,5800,100,False,100,65.0,58.0,7.0,232.0
Health & Hygiene,Moov Fast Pain Relief Cream,18900,15,6,16000,50,False,50,189.0,160.0,29.0,960.0
Health & Hygiene,Dettol Hand Sanitizer,10000,5,6,9500,200,False,200,100.0,95.0,5.0,570.0
Health & Hygiene,Vicks Vaporub,8500,9,6,7700,25,False,25,85.0,77.0,8.0,462.0
Health & Hygiene,Zandu Balm Ulter Power For Strong Headache Bodyache & Cold,4500,8,6,4100,8,False,8,45.0,41.0,4.0,246.0
Health & Hygiene,Dabur Hajmola Maha Candy - Aam+Imli,13000,5,1,12300,130,False,130,130.0,123.0,7.0,123.0
Health & Hygiene,Whisper Choice Ultra XL Sanitary Pad,13300,2,5,13000,1160,False,20,133.0,130.0,3.0,650.0
Health & Hygiene,Organic India Organic Chyawanprash,49500,20,6,39600,500,False,500,495.0,396.0,99.0,2376.0
Health & Hygiene,Organic India Sugar Balance 60 Capsules Bottle,22500,0,6,22500,60,False,60,225.0,225.0,0.0,1350.0
Health & Hygiene,Whisper Ultra Soft XL+ Sanitary Pads,55500,0,1,55500,60,False,60,555.0,555.0,0.0,555.0
Health & Hygiene,Dabur - Chyawanprash,9900,0,1,9900,250,False,25,99.0,99.0,0.0,99.0
Health & Hygiene,Vicks BabyRub,10500,11,6,9300,25,False,25,105.0,93.0,12.0,558.0
Health & Hygiene,Bombay Shaving Company Sensitive Cartridges,37500,0,2,37500,116,False,2,375.0,375.0,0.0,750.0
Health & Hygiene,Organic India Brahmi Bottle,20500,20,1,16400,60,False,60,205.0,164.0,41.0,164.0
Health & Hygiene,Horlicks Protein Plus Chocolate,27000,0,2,27000,200,False,200,270.0,270.0,0.0,540.0
Health & Hygiene,Dabur Nature Care Isabgol - Double Action,14000,5,6,13300,100,False,100,140.0,133.0,7.0,798.0
Health & Hygiene,Organic India Wheat Grass,39500,20,4,31600,100,False,100,395.0,316.0,79.0,1264.0
Health & Hygiene,Kapiva Wild Tulsi Giloy Juice |,40000,15,1,34000,1000,False,1,400.0,340.0,60.0,340.0
Health & Hygiene,Epigamia Fruit Yogurt Strawberry,4000,50,0,2000,75,True,75,40.0,20.0,20.0,0.0
Health & Hygiene,Dettol Effective Protection Antiseptic Liquid,11600,0,0,11600,250,True,250,116.0,116.0,0.0,0.0
Health & Hygiene,Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings,3000,3,0,2900,406,True,7,30.0,29.0,1.0,0.0
Health & Hygiene,"Eno Cooling Sachets - Cool Mint, 6 Pieces Carton",5400,11,0,4800,5,True,5,54.0,48.0,6.0,0.0
Health & Hygiene,Whisper Choice Sanitary Pad,3200,9,0,2900,406,True,7,32.0,29.0,3.0,0.0
Health & Hygiene,Whisper Bindazzz Nights XL + Sanitary Pad,9000,0,0,9000,406,True,7,90.0,90.0,0.0,0.0
Health & Hygiene,Gillette Venus Close & Clean Razor,24900,7,0,23000,58,True,1,249.0,230.0,19.0,0.0
Health & Hygiene,Whisper Choice Regular Sanitary Pads,9000,3,0,8700,58,True,20,90.0,87.0,3.0,0.0
Health & Hygiene,Stayfree Secure Dry Cover Extra Large Sanitary Pad,4200,2,0,4100,406,True,7,42.0,41.0,1.0,0.0
Health & Hygiene,Dabur Amla Juice,23500,15,6,19900,1000,False,1,235.0,199.0,36.0,1194.0
Health & Hygiene,Epigamia Fruit Yogurt Alphonso Mango,4000,50,6,2000,75,False,75,40.0,20.0,20.0,120.0
Health & Hygiene,Dabur Ayurvedic Tulsi Drops (Immunity Booster),19500,6,6,18200,30,False,30,195.0,182.0,13.0,1092.0
Health & Hygiene,Vicks Inhaler with Keychain,10500,9,4,9500,116,False,2,105.0,95.0,10.0,380.0
Health & Hygiene,Veet Full Body Waxing Kit For Dry Skin,23500,7,6,21800,1160,False,20,235.0,218.0,17.0,1308.0
Health & Hygiene,Dabur Chyawanprakash - Sugar Free,41500,7,6,38500,900,False,900,415.0,385.0,30.0,2310.0
Health & Hygiene,Zandu Balm,8500,10,5,7600,25,False,25,85.0,76.0,9.0,380.0
Health & Hygiene,Himalaya Cold Balm,12500,9,6,11300,45,False,45,125.0,113.0,12.0,678.0
Health & Hygiene,Dettol Clinical Strength Hand Sanitizer Liquid,25000,10,6,22500,500,False,500,250.0,225.0,25.0,1350.0
Health & Hygiene,Kapiva Wild Amla Juice,24900,14,6,21200,1000,False,1,249.0,212.0,37.0,1272.0
Health & Hygiene,Dabur Chyawanprash,34900,3,6,33800,950,False,1,349.0,338.0,11.0,2028.0
Health & Hygiene,Amrutanjan Pain Balm Extra Power,10000,11,6,8900,28,False,27,100.0,89.0,11.0,534.0
Health & Hygiene,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,9000,10,6,8100,406,False,7,90.0,81.0,9.0,486.0
Health & Hygiene,Stayfree Secure XL Size Sanitary Napkins,11500,0,5,11500,1160,False,20,115.0,115.0,0.0,575.0
Health & Hygiene,Whisper Ultra Clean XL Plus Sanitary Pad,15500,0,6,15500,870,False,15,155.0,155.0,0.0,930.0
Health & Hygiene,Whisper Daily Liners Clean and Fresh,10500,0,4,10500,1160,False,20,105.0,105.0,0.0,420.0
Health & Hygiene,Moov Cream Regular,5000,6,4,4700,10,False,10,50.0,47.0,3.0,188.0
Health & Hygiene,Moov Pain Relief Specialist,7500,5,6,7100,15,False,15,75.0,71.0,4.0,426.0
Health & Hygiene,Dabur Chyawanprakash Sugar Free,23500,5,6,22300,500,False,500,235.0,223.0,12.0,1338.0
Health & Hygiene,Baidyanath Isabgol,11000,22,5,8500,100,False,100,110.0,85.0,25.0,425.0
Health & Hygiene,Veet Hair Removal Cream (Normal Skin),13500,5,6,12800,50,False,50,135.0,128.0,7.0,768.0
Health & Hygiene,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,17500,0,3,17500,812,False,14,175.0,175.0,0.0,525.0
Health & Hygiene,Savlon Clothes Disinfectant & Refreshing Spray Fresh Breeze,17500,10,6,15700,230,False,230,175.0,157.0,18.0,942.0
Health & Hygiene,Dabur Chyawanprash Immunity Booster,19000,6,6,17700,500,False,500,190.0,177.0,13.0,1062.0
Health & Hygiene,Durex Mutual Climax Condoms,36000,15,6,30600,580,False,10,360.0,306.0,54.0,1836.0
Health & Hygiene,Fine Life Cotton Balls,6000,0,0,6000,50,True,50,60.0,60.0,0.0,0.0
Health & Hygiene,Dettol Antiseptic Liquid,3000,0,0,3000,60,True,60,30.0,30.0,0.0,0.0
Home & Cleaning,Chakaachak Dustpan Grey,7000,2,5,6800,58,False,1,70.0,68.0,2.0,340.0
Home & Cleaning,Oxi Green Dish Wash Liquid - Lemon,10500,6,6,9800,500,False,500,105.0,98.0,7.0,588.0
Home & Cleaning,Surf Excel Matic Top Load,72000,9,4,64900,4000,False,4,720.0,649.0,71.0,2596.0
Home & Cleaning,Lizol Double Concentrate Disinfectant Floor Cleaner Citrus,65000,8,6,59800,1900,False,1,650.0,598.0,52.0,3588.0
Home & Cleaning,Shubh kart - Tejas Twisted Cotton Wicks 1000n,3000,6,6,2800,1000,False,1000,30.0,28.0,2.0,168.0
Home & Cleaning,Eveready Ultima Alkaline Battery AAA,6800,0,6,6800,116,False,2,68.0,68.0,0.0,408.0
Home & Cleaning,Lizol Double Concentrate Disinfectant Floor Cleaner Lavender,32500,10,6,29200,900,False,900,325.0,292.0,33.0,1752.0
Home & Cleaning,Mortein Dual All Insect Killer Spray,28000,10,6,25200,600,False,600,280.0,252.0,28.0,1512.0
Home & Cleaning,Scotch Brite Tough Scrubber Brush,15000,6,6,14000,58,False,1,150.0,140.0,10.0,840.0
Home & Cleaning,Pril Power Of Active Boosters,10200,0,1,10200,400,False,400,102.0,102.0,0.0,102.0
Home & Cleaning,Shubh kart - Surabhi Camphor Pouch 50g,9500,9,6,8600,50,False,50,95.0,86.0,9.0,516.0
Home & Cleaning,Airwick Room Air Freshener Spray Cool Water & Aloe Vera,16100,5,6,15200,245,False,245,161.0,152.0,9.0,912.0
Home & Cleaning,Scotch Brite Silver Sparks Scrub Pad,9000,10,6,8100,348,False,3,90.0,81.0,9.0,486.0
Home & Cleaning,Surf Excel Matic Powder Front Load,81000,7,2,75000,4000,False,4,810.0,750.0,60.0,1500.0
Home & Cleaning,Domex Disinfectant Floor Cleaner,18000,5,6,17000,1000,False,1,180.0,170.0,10.0,1020.0
Home & Cleaning,Scotch Brite Sponge Wipe,33000,10,6,29700,290,False,5,330.0,297.0,33.0,1782.0
Home & Cleaning,Eveready Base B22 9-Watt LED Bulb,15000,0,2,15000,58,False,1,150.0,150.0,0.0,300.0
Home & Cleaning,Odonil Zipper Blissful Citrus,5500,0,1,5500,10,False,10,55.0,55.0,0.0,55.0
Home & Cleaning,Surf Excel Detergent Bar Value Pack,11400,0,6,11400,800,False,800,114.0,114.0,0.0,684.0
Home & Cleaning,Gala Double Hockey Toilet Brush,15000,10,6,13500,58,False,1,150.0,135.0,15.0,810.0
Home & Cleaning,Ariel Matic Front Load Detergent Washing Powder,80000,15,6,68000,3000,False,3,800.0,680.0,120.0,4080.0
Home & Cleaning,Origami So Soft Tissue Roll 3 Ply,39000,11,6,34700,696,False,12,390.0,347.0,43.0,2082.0
Home & Cleaning,Harpic Power Fresh 6 Toilet Cleaner Rim Block Floral Delight,18800,10,6,16900,35,False,35,188.0,169.0,19.0,1014.0
Home & Cleaning,Aro Aluminium Container with Lid 230 ml,7500,9,3,6800,25,False,25,75.0,68.0,7.0,204.0
Home & Cleaning,Fevicol Mr.Original General Purpose White Glue,5000,2,6,4900,105,False,100,50.0,49.0,1.0,294.0
Home & Cleaning,Surf Excel Matic Front Load Detergent Powder,53000,4,6,50700,2000,False,2,530.0,507.0,23.0,3042.0
Home & Cleaning,Odomos lotion - Mosquito Repellent,9000,8,6,8200,120,False,120,90.0,82.0,8.0,492.0
Home & Cleaning,Origami So Soft Tissue Roll Single - 340 Pulls 3 Ply,8000,0,1,8000,58,False,1,80.0,80.0,0.0,80.0
Home & Cleaning,Gala Scrubber Pad,7500,9,5,6800,290,False,5,75.0,68.0,7.0,340.0
Home & Cleaning,Shubh kart - Shubhkart Sambrani Cup Black 12n,8000,6,4,7500,696,False,12,80.0,75.0,5.0,300.0
Home & Cleaning,Mangalam Camphor,10000,10,6,9000,50,False,50,100.0,90.0,10.0,540.0
Home & Cleaning,Cherry Blossom Liquid Wax Polish (Dark Tan),9800,5,6,9300,75,False,75,98.0,93.0,5.0,558.0
Home & Cleaning,Gala EzeeSqueegee Wiper,15000,10,6,13500,58,False,1,150.0,135.0,15.0,810.0
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Pine,20500,8,6,18800,975,False,975,205.0,188.0,17.0,1128.0
Home & Cleaning,Chakaachak Super Sponge Wipes (Pack of 3),14000,0,6,14000,174,False,3,140.0,140.0,0.0,840.0
Home & Cleaning,Mangalam Camphor Tablet Jar,28000,10,6,25200,100,False,100,280.0,252.0,28.0,1512.0
Home & Cleaning,Philips EyePro 10.5W Light Bulb,22000,10,6,19800,58,False,1,220.0,198.0,22.0,1188.0
Home & Cleaning,Origami Luxuria Kitchen Towel 300 Pulls Single,32000,0,2,32000,58,False,1,320.0,320.0,0.0,640.0
Home & Cleaning,Airwick Room Air Freshener Spray - Rose & Saffron,16100,5,5,15200,245,False,245,161.0,152.0,9.0,760.0
Home & Cleaning,Oxi Green Floor Cleaner - Citrus,17900,10,6,16100,1000,False,1,179.0,161.0,18.0,966.0
Home & Cleaning,Nimyle Lemongrass Floor Cleaner,16500,5,5,15600,975,False,975,165.0,156.0,9.0,780.0
Home & Cleaning,Chakaachak Super Strong Scrub,2900,3,5,2800,58,False,1,29.0,28.0,1.0,140.0
Home & Cleaning,Om Bhakti Wick for Diya - Ghee Cotton Wicks Small,13900,10,6,12500,30,False,30,139.0,125.0,14.0,750.0
Home & Cleaning,Ariel Matic Liquid Detergent Front Load,22500,0,6,22500,1000,False,1,225.0,225.0,0.0,1350.0
Home & Cleaning,Origami Kitchen Towels 4 in 1 60 Pulls 2 Ply,26500,0,6,26500,58,False,1,265.0,265.0,0.0,1590.0
Home & Cleaning,Ambi Pur Car Freshener Gel - Relaxing Lavender,29900,10,2,26900,75,False,75,299.0,269.0,30.0,538.0
Home & Cleaning,Scotch Magic Tape,11500,14,6,9800,58,False,1,115.0,98.0,17.0,588.0
Home & Cleaning,Origami Good Karma Paper Serviettes,8000,10,6,7200,50,False,50,80.0,72.0,8.0,432.0
Home & Cleaning,Origami Good Karma Toilet Roll,27500,14,6,23400,232,False,1,275.0,234.0,41.0,1404.0
Home & Cleaning,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Lavender Bloom,5500,0,4,5500,10,False,10,55.0,55.0,0.0,220.0
Home & Cleaning,Air Wick Room Air Freshener Spray - Lavender & Lotus,16100,5,6,15200,245,False,245,161.0,152.0,9.0,912.0
Home & Cleaning,Om Bhakti Wick for Diya - Ghee Cotton Wicks Big,18900,10,6,17000,30,False,30,189.0,170.0,19.0,1020.0
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Floral,20500,8,6,18800,975,False,975,205.0,188.0,17.0,1128.0
Home & Cleaning,Shubh kart - Nirmal sugandhi mogra wet dhoop zipper 20 sticks,3000,6,6,2800,1160,False,20,30.0,28.0,2.0,168.0
Home & Cleaning,Dabur Odomos Naturals Mosquito Repellant Gel,7500,8,4,6900,80,False,80,75.0,69.0,6.0,276.0
Home & Cleaning,Cherry Blossom Wax Shoe Polish Dark Tan,6800,5,6,6400,40,False,40,68.0,64.0,4.0,384.0
Home & Cleaning,Om Bhakti Haldi,1200,0,4,1200,15,False,15,12.0,12.0,0.0,48.0
Home & Cleaning,Odonil Air Freshner Lavender Meadows,7500,5,4,7100,75,False,75,75.0,71.0,4.0,284.0
Home & Cleaning,Om Bhakti Gangajal Packed At Gangotri,3000,3,6,2900,220,False,220,30.0,29.0,1.0,174.0
Home & Cleaning,Ariel Matic Liquid Detergent Front Load,25000,0,6,25000,1000,False,1,250.0,250.0,0.0,1500.0
Home & Cleaning,Airwick EverFresh Gel Bathroom Air Freshener - Citrus Splash,7000,10,6,6300,50,False,50,70.0,63.0,7.0,378.0
Home & Cleaning,Origami Cups Plain 100 units,15500,14,5,13200,100,False,100,155.0,132.0,23.0,660.0
Home & Cleaning,Airwick EverFresh Gel Bathroom Air Freshener - Lavender Dew,7000,10,6,6300,50,False,50,70.0,63.0,7.0,378.0
Home & Cleaning,Philips Stellar Bright 16W Light Bulb,39000,16,6,32400,58,False,1,390.0,324.0,66.0,1944.0
Home & Cleaning,Odonil Room Air Freshener Spray - Lavender Mist,15000,12,1,13200,137,False,137,150.0,132.0,18.0,132.0
Home & Cleaning,Scotch Brite Power Scrub Pad,5000,2,6,4900,58,False,1,50.0,49.0,1.0,294.0
Home & Cleaning,Odonil Room Spray Air Freshener Citrus Fres,15000,12,4,13200,137,False,137,150.0,132.0,18.0,528.0
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Jasmine,10300,5,6,9700,500,False,500,103.0,97.0,6.0,582.0
Home & Cleaning,"""Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Fresh Blossom""",5500,0,6,5500,10,False,10,55.0,55.0,0.0,330.0
Home & Cleaning,Odonil Air Fresher Buy 3 Get 1 Free,22500,5,3,21300,300,False,300,225.0,213.0,12.0,639.0
Home & Cleaning,Godrej Ezee Liquid Detergent,17500,0,6,17500,1000,False,1,175.0,175.0,0.0,1050.0
Home & Cleaning,Fevistik Super Glue Stick,4000,2,6,3900,15,False,15,40.0,39.0,1.0,234.0
Home & Cleaning,Hit Lime Fresh Flying Insect Killer,26900,0,6,26900,385,False,385,269.0,269.0,0.0,1614.0
Home & Cleaning,Harpic Germ & Stain Blaster Disinfectant Toilet Cleaner Floral,14800,7,6,13700,750,False,750,148.0,137.0,11.0,822.0
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Floral,10300,5,6,9700,500,False,500,103.0,97.0,6.0,582.0
Home & Cleaning,Chakaachak Sponge Scrubber (Pack of 2),4500,2,6,4400,116,False,2,45.0,44.0,1.0,264.0
Home & Cleaning,Ariel Complete Detergent Washing Powder 1 kg + 500 g Free,28000,6,6,26300,1500,False,1,280.0,263.0,17.0,1578.0
Home & Cleaning,"Godrej Aer Pocket, Bathroom Air Fragrance - Assorted Pack Of 3",16000,0,6,16000,30,False,30,160.0,160.0,0.0,960.0
Home & Cleaning,Oxi Green Floor Cleaner - Floral,17900,10,6,16100,1000,False,1,179.0,161.0,18.0,966.0
Home & Cleaning,Chakaachak Floor Cleaning Pocha,5000,2,6,4900,58,False,1,50.0,49.0,1.0,294.0
Home & Cleaning,Gala Cloth Poccha/Mop,12500,9,6,11300,58,False,1,125.0,113.0,12.0,678.0
Home & Cleaning,Ariel Matic Top Load Detergent Washing Powder,22500,0,6,22500,1000,False,1,225.0,225.0,0.0,1350.0
Home & Cleaning,Genteel Liquid Detegrent,32000,0,6,32000,2000,False,2,320.0,320.0,0.0,1920.0
Home & Cleaning,Mangaldeep Rose Puja Agarbatti,6500,9,4,5900,120,False,120,65.0,59.0,6.0,236.0
Home & Cleaning,Harpic Hygienic Toilet Cleaner Rim Block Citrus,8200,6,6,7700,26,False,26,82.0,77.0,5.0,462.0
Home & Cleaning,Om Bhakti Cow Dung Cakes,1600,0,6,1600,290,False,5,16.0,16.0,0.0,96.0
Home & Cleaning,Colin Glass and Surface Cleaner Liquid Spray Regular,6200,6,5,5800,250,False,250,62.0,58.0,4.0,290.0
Home & Cleaning,Chakaachak Super Scrub Pad (Pack of 3),3500,2,2,3400,174,False,3,35.0,34.0,1.0,68.0
Home & Cleaning,Chakaachak Mini Cloth Brush,4000,2,1,3900,58,False,1,40.0,39.0,1.0,39.0
Home & Cleaning,Uno Playing Card Game,14900,9,2,13500,58,False,1,149.0,135.0,14.0,270.0
Home & Cleaning,Surf Excel Easy Wash Detergent Liquid,17000,0,6,16900,1000,False,1,170.0,169.0,1.0,1014.0
Home & Cleaning,Oxi Green Phenyl - Pine,8200,9,6,7400,1000,False,1,82.0,74.0,8.0,444.0
Home & Cleaning,Origami Kitchen Towels 2 In 1 Quilted 2ply,14000,10,6,12600,116,False,2,140.0,126.0,14.0,756.0
